Object_ID, Length, Assignment
C04.123672,180,5061
C04.123727,116,5661
C04.123886,180,5061
C04.123917,180,5061
C04.123991,180,5661
C04.123997,180,5061
C04.124502,128,5061
C04.124786,180,5661
C04.125036,180,5061
C04.125097,180,632
C04.125536,180,5661
C04.125644,180,5061
C04.125828,160,5661
C04.125936,106,5661
C04.126086,180,5061
C04.126271,180,5661
C04.126507,180,5661
C04.126901,180,5061
C04.127362,180,5061
C04.128006,180,5661
C04.128128,180,5661
C04.128364,180,5061
C04.128515,180,5661
C04.128520,180,5061
C04.128688,180,5061
C04.128695,180,5061
C04.128895,180,5061
C04.129015,180,5661
C04.129069,180,5661
C04.129423,180,5661
C04.129708,180,5661
C04.130179,180,5661
C04.130187,180,5661
C04.130604,180,5661
C04.130842,180,5661
C04.131212,180,5661
C04.131396,180,5661
C04.131615,180,5661
C04.131691,180,5661
C04.131809,180,5061
C04.131978,180,5661
C04.131997,132,5661
C04.132191,180,5661
C04.132316,180,5661
C04.132653,180,263
C04.132740,180,5661
C04.132854,180,5061
C04.133321,180,5661
C04.134034,180,5661
C04.134063,180,5061
C04.134127,180,5061
C04.134468,180,5061
C04.134517,180,5661
C04.134627,180,5661
C04.134812,180,5661
C04.135332,180,5661
C04.135526,180,5061
C04.135583,180,5061
C04.136431,180,5661
C04.136488,180,5061
C04.136546,180,5661
C04.136555,180,5061
C04.136684,180,5061
C04.136744,180,5061
C04.137191,180,5661
C04.137207,180,5661
C04.137404,180,5661
C04.137407,180,632
C04.138718,180,5061
C04.139361,180,5661
C04.139392,180,5661
C04.140765,180,5661
C04.140935,180,5061
C04.141164,180,5661
C04.141325,180,676
C04.141851,180,5061
C04.141897,180,5661
C04.142086,180,5061
C04.142205,180,5661
C04.142413,180,5661
C04.142545,180,5061
C04.142620,180,5661
C04.142782,180,43675
C04.143008,180,5061
C04.143021,180,5061
C04.143154,180,5661
C04.143549,172,5661
C04.144213,180,5661
C04.144635,180,5661
C04.144893,180,5661
C04.145278,180,5661
C04.145327,180,5661
C04.145415,96,5661
C04.145959,180,5661
C04.146089,180,35703
C04.146120,180,5061
C04.146137,180,5661
C04.146177,180,5661
C04.146372,180,5661
C04.146909,180,5661
C04.146942,180,5661
C04.147118,180,5061
C04.147181,180,5061
C04.147212,180,5661
C04.147386,180,5061
C04.147622,180,5061
C04.147822,180,5661
C04.147925,180,5061
C04.148352,180,5061
C04.148363,180,5661
C04.148778,180,5661
C04.149061,180,5661
C04.149187,180,5061
C04.149404,180,5661
C04.149494,180,5661
C04.149572,180,5661
C04.149804,180,5061
C04.150146,180,5061
C04.150287,180,5661
C04.150673,180,5061
C04.150822,180,5661
C04.150882,180,5061
C04.150955,180,5061
C04.151216,180,5661
C04.151264,180,5661
C04.151575,154,5061
C04.152360,180,5061
C04.152444,180,5061
C04.152717,180,5061
C04.152743,180,5661
C04.152901,180,5061
C04.153051,180,5661
C04.153145,180,5061
C04.153638,180,5061
C04.153867,180,5661
C04.154155,180,5061
C04.154716,180,5061
C04.154970,180,5061
C04.155308,180,5661
C04.155403,180,5661
C04.155481,180,5661
C04.155605,180,632
C04.155844,180,5061
C04.155895,180,5061
C04.155953,180,5661
C04.156024,180,5661
C04.156545,180,5061
C04.156647,180,5661
C04.156747,180,5061
C04.156982,180,5661
C04.157046,180,585
C04.157298,180,5661
C04.157774,98,5661
C04.157855,180,5061
C04.157899,180,5661
C04.158016,180,5061
C04.158122,180,5661
C04.158124,180,5661
C04.158712,180,5061
C04.158923,180,5661
C04.158991,180,5661
C04.159196,180,5661
C04.159439,180,5661
C04.159513,180,5661
C04.159654,180,5061
C04.159701,180,585
C04.159722,180,5061
C04.160235,180,5061
C04.160596,164,5661
C04.160975,180,5661
C04.161038,180,5661
C04.161041,180,5061
C04.161775,86,5661
C04.161818,180,5661
C04.162454,180,5661
C04.162496,180,5661
C04.162619,180,5661
C04.162901,180,5061
C04.162949,180,5661
C04.163091,180,5061
C04.163306,180,5061
C04.163346,180,5661
C04.163461,180,5061
C04.163589,180,5661
C04.163624,180,5661
C04.163685,180,5661
C04.163827,180,5061
C04.164159,180,5661
C04.164195,180,5661
C04.164267,180,5661
C04.164329,180,5061
C04.164454,82,5061
C04.165224,180,5661
C04.165484,180,5061
C04.165542,180,5061
C04.165608,180,5661
C04.165656,180,5061
C04.165700,180,5661
C04.165766,180,5661
C04.165793,180,5661
C04.166191,180,5661
C04.166317,180,5661
C04.166348,180,5661
C04.166602,180,5661
C04.167370,180,5661
C04.167406,180,5661
C04.167424,180,5661
C04.167560,180,5061
C04.167575,180,5661
C04.167606,180,5061
C04.167766,180,5661
C04.168039,180,5661
C04.168043,180,5661
C04.168172,180,5061
C04.168325,180,5061
C04.168408,180,5061
C04.168461,180,5061
C04.168465,180,5661
C04.168537,180,5661
C04.168630,180,632
C04.168709,180,5661
C04.168906,180,5061
C04.168994,180,5661
C04.169304,180,5661
C04.169474,180,5661
C04.170129,170,5661
C04.170286,180,632
C04.170379,142,5661
C04.170594,180,5061
C04.170697,180,5061
C04.170720,180,5661
C04.170891,180,5061
C04.170901,128,5661
C04.170930,180,5061
C04.172646,180,632
C04.172652,180,5661
C04.172890,180,5061
C04.173062,180,5661
C04.173154,180,5661
C04.173310,180,5061
C04.173428,180,5661
C04.174030,180,5661
C04.174291,180,5061
C04.174412,180,5661
C04.174463,180,5061
C04.174757,180,5661
C04.175518,180,5661
C04.175612,180,5661
C04.176318,180,5661
C04.176692,180,5061
C04.176869,180,5061
C04.177036,180,5661
C04.177142,180,5661
C04.177538,180,5661
C04.178012,180,5661
C04.178072,180,5661
C04.178195,180,5661
C04.178239,180,5061
C04.178577,180,5061
C04.178646,180,5661
C04.178653,180,5061
C04.178901,180,5661
C04.179032,180,5061
C04.179184,180,670
C04.179866,180,50719
C04.179991,180,5661
C04.180124,180,5661
C04.180245,180,5661
C04.180346,180,5061
C04.180454,180,5661
C04.180614,180,5061
C04.180778,180,5061
C04.181067,128,5661
C04.181110,180,5061
C04.181840,180,5661
C04.182120,180,5661
C04.182194,180,5061
C04.182261,180,5661
C04.182350,180,5661
C04.182479,180,5061
C04.183386,180,5661
C04.183427,180,5061
C04.183644,180,263
C04.183724,180,585
C04.183738,180,5661
C04.184072,180,263
C04.184185,180,5061
C04.184477,180,5661
C04.184521,180,5061
C04.184911,180,5661
C04.184970,180,5661
C04.185045,180,5061
C04.185162,180,5061
C04.185630,180,5661
C04.185851,180,5661
C04.185891,180,5061
C04.186162,180,5661
C04.186385,180,5061
C04.186505,180,5661
C04.186682,180,584
C04.186745,180,5661
C04.186964,180,5661
C04.187141,180,5661
C04.187696,180,5661
