#Taxon_ID	Taxon_Rank	Taxon_Name	Probability_Mass
Unclassifiable	Unknown	Unknown	1139.78207998104
154651	species	JANOLUS CRISTATUS	0.144053277878
7160	species	AEDES ALBOPICTUS	0.143479839715
713029	species	CANDIDATE DIVISION SR1 BACTERIUM TAXON 345	0.143276179622
4770	species	SAPROLEGNIA FERAX	0.143166842245
1076520	species	PHRAGMIDIUM MEXICANUM	0.143134935853
568901	species	HETEROLOBOSEA SP. EV10A	0.143086051905
38313	species	SHEWANELLA ALGAE	0.143037309365
309565	species	ATTENELLA MARGARITA	0.14296271567
390264	species	PSEUDOTRICHONYMPHA SP. AUPAQ P3	0.142952623767
390258	species	PSEUDOTRICHONYMPHA SP. SA16PSA P1	0.142952623764
390254	species	PSEUDOTRICHONYMPHA SP. BR75CPT P1	0.142930406101
46137	species	PENEROPLIS PERTUSUS	0.142885358107
87144	species	SORITES ORBICULUS	0.142859135905
1032490	species	SORITES SP. 489	0.142859036295
128056	species	BROECKINA SP. 835	0.142855186628
104056	species	HODOTERMOPSIS SJOESTEDTI PARABASALIAN SYMBIONT CLONE HSS6	0.142854605777
306675	species	SORITES SP. P124_1479X	0.142853282349
128067	species	LAEVIPENEROPLIS SP. 2264	0.142838116224
128061	species	BORELIS SCHLUMBERGERI	0.142816460053
46130	species	ARCHAIAS ANGULATUS	0.142816460053
209960	species	HOWARDULA SP. SP PS	0.142745340258
190647	species	TRANZSCHELIA DISCOLOR	0.142736098094
84067	species	ANAPERUS BIACULEATUS	0.142729068791
293387	species	BACILLUS ALTITUDINIS	0.14262814041
353897	species	METSCHNIKOWIA ABERDEENIAE	0.142573139223
49722	species	IXIOLIRION TATARICUM	0.142521533988
96499	species	PICHIA HAWAIIENSIS	0.142263308403
231253	species	CALLIPALLENE SP. JMM 2003	0.142210815428
560189	species	PTYCHOLAIMELLUS SP. 1092	0.142194290169
195464	species	MYXOBOLUS DISPAR	0.142137452576
424469	species	NYMPHON ORTMANNI	0.142132723477
2870	phylum	PHAEOPHYCEAE	0.1421009357345
181528	species	PLUTEUS CHRYSOPHLEBIUS	0.142099188127
374830	species	ALPHA PROTEOBACTERIUM S15 ISOA	0.141950317192
679502	species	MYXOBOLUS MUSSELIUSAE	0.14192848217
385430	species	TRYPANOSOMA SP. KG1	0.141888672827
706133	species	TRYPANOSOMATIDAE SP. CH5	0.14185653932
706128	species	TRYPANOSOMATIDAE SP. CH14	0.141809719855
5747	phylum	EUSTIGMATOPHYCEAE	0.141719831446
82561	species	SMITHORA NAIADUM	0.141476842182
304059	species	UNCULTURED AMOEBOPHRYA	0.141446282532
35592	species	HENNEGUYA ZSCHOKKEI	0.141321989936
2762	species	CYANOPHORA PARADOXA	0.14130317319
37303	species	CHARA HISPIDA	0.141288614449
313438	species	HAPLOSPORIDIUM SP. MYE 2005	0.140964068074
367882	species	PUCCINIA PHYSALIDIS	0.140949114887
179793	species	CHROOMONAS SP. M1318	0.140925958334
202679	species	LAGERHEIMIA GENEVENSIS	0.140910366211
717752	species	HALOFERAX SP. BEJ51	0.140840821161
223162	species	PARAMECIUM SP. BR3	0.140434733634
239363	species	ACINETA SP. OSW 2003 3	0.140292258825
60827	species	ELAPHRUS CLAIRVILLEI	0.14025731477
44030	species	PARAMECIUM MULTIMICRONUCLEATUM	0.140060913001
151592	species	UNCULTURED MARINE STRAMENOPILE DH144 EKD10	0.139810722123
318813	species	PALMYRA AURIFERA	0.139762528152
204480	species	CHLIDOPHYLLON KASPAR	0.139650857199
31267	species	AMPHISCOLOPS SP.	0.139640051838
857042	species	CANDIDATUS PORIBACTERIA SP. WGA 4G	0.1395400772396
77835	species	DIGENEA GEN. SP.	0.139086781206
264068	species	PENNARIA DISTICHA	0.139018753501
1234593	species	STAPHYLOCOCCUS SP. E463	0.138616800121
104089	species	SPIROTRICHONYMPHA LEIDYI	0.138603137334
158829	species	PHACUS ORBICULARIS	0.138594639334
230420	species	AMOEBOPHRYA SP. EX PROROCENTRUM MINIMUM	0.138564271551
641370	species	ACROCIRRUS VALIDUS	0.138434864883
650289	species	PRISMATOSPORA EVANSI	0.138355529162
759128	species	PETALOMONAS SPHAGNOPHILA	0.137945702869
1007869	species	RHODOCOCCUS PHAGE E3	0.137713708075
196896	no rank	UNCLASSIFIED MYOVIRIDAE	0.137713708075
340206	species	LITHOCYSTIS SP. BSL 2005	0.137697777604
69344	species	CHARA PREISSII	0.137273849816
536230	no rank	BURKHOLDERIA PSEUDOMALLEI MSHR346	0.137269586867
626418	no rank	BURKHOLDERIA GLUMAE BGR1	0.137269586867
349852	species	PSEUDOMONAS SP. 7065	0.137176983661
156128	species	NEPHROSELMIS PYRIFORMIS	0.1371349224346
327437	species	DIPLOLAIMELLA DIEVENGATENSIS	0.137001469988
703762	species	WAMINOA SP. MAJA1	0.136745032694
280591	species	METSCHNIKOWIA CORNIFLORAE	0.136629295463
357622	species	ALCANIVORAX SP. B 3025	0.136547959008
511204	species	PSEUDOMONAS SP. SPW1	0.136539588907
638612	species	HALOARCHAEON MSNC 143	0.136349719769
105768	species	RHODOTORULA ACHENIORUM	0.136286935437
85966	species	BEGGIATOA SP. MS 81 1C	0.136271677074
402582	species	OBLEA TORTA	0.136229057672
185789	species	UNCULTURED FORAMINIFERAN	0.135800647832
49330	species	CANDIDA NORVEGICA	0.135768652977
37304	species	CHARA HORNEMANNII	0.135591586564
157820	species	UNCULTURED PRASINOPHYCEAE	0.135550004305
272145	species	BICOSOECA VACILLANS	0.1349214195544
364566	species	BASIRIA GRACILIS	0.134863685201
685043	species	TAMOYA OHBOYA	0.134603702416
229757	species	EULOHMANNIA RIBAGAI	0.134246075695
1393	species	BREVIBACILLUS BREVIS	0.1341941188519
120452	species	RHABDUS RECTIUS	0.133957043367
1686	species	BIFIDOBACTERIUM CATENULATUM	0.133688341597
9598	species	PAN TROGLODYTES	0.1336425472664
214501	species	HOWARDULA SP. SP MA	0.133608572794
87107	species	THRAUSTOCHYTRIUM PACHYDERMUM	0.13351601931
634745	species	OSEDAX SP. 'SPIRAL'	0.1331909972243
391273	species	MICROPLANA SCHARFFI	0.133139405481
391274	species	MICROPLANA SP. MR 2006	0.133033119369
132421	species	ARTHURDENDYUS TRIANGULATUS	0.132511094726
367887	species	BATISTOPSORA CRUCIS FILII	0.132489502418
101486	species	PHYLLACHORA GRAMINIS	0.1323578671136
400838	species	PELAGIA NOCTILUCA	0.131977587801
27967	species	SCYTOSIPHON LOMENTARIA	0.131765607201
79743	species	NEWZEALANDIA SP.	0.131756554769
1211	species	UNCULTURED CYANOBACTERIUM	0.1317395206453
30277	species	MOLGULA CITRINA	0.13159710266
82867	species	PSEUDOCEROS TRITRIATUS	0.131489974783
216134	varietas	EUGLENARIA ANABAENA VAR. MINOR	0.131455895261
2187	species	METHANOCOCCUS VANNIELII	0.131256207488
406327	no rank	METHANOCOCCUS VANNIELII SB	0.131256207488
406986	species	SPIRONUCLEUS MELEAGRIDIS	0.131066984477
209930	species	HOWARDULA AORONYMPHIUM	0.130687811323
404948	species	VORTICELLA SP. JCC 2006 4	0.130631344585
162154	species	CANDIDATUS ARCOBACTER SULFIDICUS	0.129900654846
36744	species	MYCOPLASMA SIMBAE	0.129602870909
108196	species	UNIDENTIFIED EUBACTERIUM CLONE BSV78	0.129561983196
203149	species	DENTALIUM AUSTINI	0.128904782427
259040	species	DIPLONEMA SP. ATCC 50232	0.12870117748
653929	species	PEDOBACTER BAUZANENSIS	0.128662107723
243166	species	STSCHAPOVIA FLAGELLARIS	0.128246599037
314576	species	UNCULTURED ACANTHAMOEBA	0.12813257009
990106	species	DELADENUS PROXIMUS	0.128109161809
331467	species	CAPNOBOTRYELLA SP. MA 4615	0.12796967141
159736	species	MACROBRACHIUM NIPPONENSE	0.127801000451
84080	species	GYRATRIX HERMAPHRODITUS	0.127687722547
264446	species	SYNTROPHOMONAS ERECTA	0.127403865968
315796	species	UNCULTURED EUGREGARINIDA	0.127279717871
996602	species	PHILACTINOPOSTHIA ISCHIAE	0.127250078338
154605	species	DENDRONOTUS DALLI	0.1269324371
479154	species	OSCHEIUS GUENTHERI	0.126788576274
554024	species	NEMATODA ENVIRONMENTAL SAMPLE	0.126687134026
927766	species	MYRIANIDA LONGOPRIMICIRRATA	0.126402556955
5911	species	TETRAHYMENA THERMOPHILA	0.126387630318
5901	species	TETRAHYMENA MALACCENSIS	0.126387630318
5888	species	PARAMECIUM TETRAURELIA	0.126300682492
7238	species	DROSOPHILA SECHELLIA	0.126011303705
281687	species	CAENORHABDITIS JAPONICA	0.125974606142
5743	species	GIARDIA ARDEAE	0.125934785126
297415	species	OLISTHANELLA TRUNCULA	0.125764168325
167060	species	COMAMONAS SP. PJ712	0.125340866068
120965	species	UNCULTURED PLANCTOMYCETE	0.124795253789
7719	species	CIONA INTESTINALIS	0.1247439040641
53656	species	PICHIA NAKASEI	0.124657237575
38278	species	EUGLENA STELLATA	0.124516718707
503625	species	PERLOHMANNIA SP. 1 KD 2008	0.124063540607
647109	species	CHLORARACHNIOPHYCEAE SP. P330	0.124021444597
5885	species	PARAMECIUM CAUDATUM	0.123996695865
5889	species	PARAMECIUM AURELIA	0.123996695865
152646	species	CORYNELIA UBERATA	0.123990501638
181061	species	ZOOPHTHORA ANGLICA	0.123789458218
411806	species	SCHISTONCHUS AUREUS	0.123304979371
45517	species	METSCHNIKOWIA GRUESSII	0.123060047433
52045	species	MESOCASTRADA SP.	0.122968290071
297402	species	CASTRADA LANCEOLA	0.122726324218
36335	species	NAEGLERIA JAMIESONI	0.122338715746
63446	species	NAEGLERIA SP. ATCC 30294	0.122337478561
480681	species	DERMANYSSUS HIRUNDINIS	0.122121036963
340200	species	PTEROSPORA SCHIZOSOMA	0.122016379913
147122	species	MAGMATODRILUS OBSCURUS	0.1217895473536
1337058	species	BARNETTOZYMA SALICARIA	0.121727739575
297417	species	PHAENOCORA UNIPUNCTATA	0.121300909385
1288	species	STAPHYLOCOCCUS XYLOSUS	0.12121725029705
1262650	no rank	STAPHYLOCOCCUS XYLOSUS NJ	0.12121725029705
168855	species	LOTHARELLA AMOEBOFORMIS	0.121151559884
365349	species	PELOSINUS FERMENTANS	0.12071661336
181062	species	ZOOPHTHORA OCCIDENTALIS	0.120612597433
293665	species	APHELENCHOIDES BICAUDATUS	0.120532113882
366609	species	STYPTOSPHAERA SP. 2013	0.1204424717149
713147	species	APHELENCHOIDES SP. HB	0.120290897917
211841	species	DENTALIUM OCTANGULATUM	0.119989116912
39303	species	ENTOMOPHAGA AULICAE	0.119685419097
670289	species	ADHAERIBACTER AEROLATUS	0.11950090397
2969	species	OXYRRHIS MARINA	0.1189012901736
141966	species	OSCHEIUS SP. FVV 2	0.118788022592
91329	species	CHLORARACHNIOPHYCEAE SP. BC52	0.118759500157
110816	species	XENOTURBELLA WESTBLADI	0.118697627308
212454	species	LECYTHIUM SP.	0.118053108811
647159	species	ODONTOLAIMUS SP. ODLASP1	0.117921401457
291294	family	TETRAHYMENIDAE	0.117790450381
5890	genus	TETRAHYMENA	0.117790450381
37093	no rank	TETRAHYMENINA	0.117790450381
37090	no rank	OPHRYOGLENINA	0.117790410299
5931	genus	ICHTHYOPHTHIRIUS	0.117790410299
5932	species	ICHTHYOPHTHIRIUS MULTIFILIIS	0.117790410299
35701	species	HELIOBACTERIUM MODESTICALDUM	0.1177329951373
2697	genus	HELIOBACTERIUM	0.1177329951373
31984	family	HELIOBACTERIACEAE	0.1177329951373
498761	no rank	HELIOBACTERIUM MODESTICALDUM ICE1	0.1177329951373
249260	species	MACROBRACHIUM POTIUNA	0.117561470666
142642	family	ACINETOSPORACEAE	0.117547642103
2882	genus	PYLAIELLA	0.117547642103
2885	species	PYLAIELLA LITTORALIS	0.117547642103
42480	species	GRACILARIOPHILA ORYZOIDES	0.117387058387
42479	genus	GRACILARIOPHILA	0.117387058387
2781	genus	GRACILARIOPSIS	0.11738672359
408198	species	GRACILARIOPSIS ANDERSONII	0.11738672359
1760	class	ACTINOBACTERIA	0.117133948229
201174	phylum	ACTINOBACTERIA	0.117133948229
85007	suborder	CORYNEBACTERINEAE	0.117133948229
647667	species	FILENCHUS SP. 2 WB 2009	0.116959023564
399056	species	SYLON HIPPOLYTES	0.116898407335
646744	species	MINCHINIA MERCENARIAE	0.116784002815
47257	species	DUDDINGTONIA FLAGRANS	0.116435231305
191602	species	BERWALDIA SCHAEFERNAI	0.1162847440123
979221	no rank	STAPHYLOCOCCUS EPIDERMIDIS NIH05001	0.116050525115
596128	species	OSEDAX SP. SAGAMI 7	0.1160306238959
70432	species	METACHROMADORA SP.	0.115923995073
8235	species	THUNNUS ALALUNGA	0.115653400326
2763	no rank	RHODOPHYTA	0.115646104519
146918	genus	SALINIBACTER	0.115310249071667
146919	species	SALINIBACTER RUBER	0.115310249071667
309807	no rank	SALINIBACTER RUBER DSM 13855	0.115310249071667
388064	species	RHABDITOID SP. YQ 2006	0.115286205721
42458	species	LICHTHEIMIA CORYMBIFERA	0.115275820019
340204	species	LANKESTERIA ABBOTTI	0.115131462715
102908	species	PHACUS PLEURONECTES	0.115004711079
65592	species	COLLOZOUM SERPENTINUM	0.114864815509
101130	species	DICHOTOMOCLADIUM ELEGANS	0.114718474418
415893	species	UNCULTURED TELONEMA	0.114521756198
8824	species	APTERYX OWENII	0.1133629621884
541016	species	PERITROMUS FAUREI	0.113321656588
5868	species	BABESIA MICROTI	0.113209607157
91327	species	CHLORARACHNIOPHYCEAE SP. CCMP1258	0.112190545804
560199	species	APHELENCHOIDES SAPROPHILUS	0.112161905971
323802	species	EPINEPHELUS BRUNEUS	0.111204273706
5744	species	GIARDIA SP.	0.111056624197
703023	species	ACANTHARIAN SP. 6201	0.110905751093
198240	species	UNCULTURED METHANOGENIC ARCHAEON	0.1107529695878
265614	species	NAVICULA SP. NAV.30	0.110738937447
287326	species	ZYGAENA HUGUENINI	0.110385402677
87650	species	FACKLAMIA SOUREKII	0.109476590131
204481	species	PYROPHYLLON SUBTUMENS	0.109303132429
265616	species	PROBOSCIA INDICA	0.109074379853
56765	species	UNCULTURED MARINE BACTERIUM	0.108495733928
649568	species	ACANTHAMOEBA SP. DWDS	0.108262537864
35833	species	BILOPHILA WADSWORTHIA	0.107536433764
563192	no rank	BILOPHILA WADSWORTHIA 3_1_6	0.107536433764
35832	genus	BILOPHILA	0.107536433764
182957	species	UNCULTURED POLYCYSTINEA	0.107356560781
221070	species	UNCULTURED HYDROGENOBACULUM SP.	0.1072491031336
232377	species	CORALLINALES SP. CB 2003	0.10702084375
48602	species	PHYMATOLITHON LAEVIGATUM	0.106796323279
411636	species	PIROPLASMIDA SP. AJB 2006	0.10672587194
933014	species	SPHECOZONE BICOLOR	0.106443506713
260176	species	TRYPANOSOMA SP. GECKO	0.106048915454
35137	species	OCHROSPHAERA NEAPOLITANA	0.105675154194
94206	species	ELAPHOCORDYCEPS JAPONICA	0.105663475402
698984	species	CANDIDA POTACHAROENIAE	0.105414588825
109239	species	ALEXANDRIUM MARGALEFII	0.104908773646
46028	species	CANDIDA APIS	0.104601592315
31276	species	PERKINSUS MARINUS	0.104555882381
884646	species	MYRIANIDA BRACHYCEPHALA	0.104427411551
45555	species	CANDIDA GROPENGIESSERI	0.104339380538
745358	species	CANDIDA STIGMATIS	0.10420582342
306	species	PSEUDOMONAS SP.	0.104129637319
158032	species	HYALOCYLIS STRIATA	0.104102609434
645984	species	SPHAEROMIMUS SPLENDIDUS	0.103953034626
191591	species	AMBLYOSPORA STICTICI	0.103864297167
989314	species	BABAMUNIDA KANALOA	0.103162400146
181514	species	RHADINORHYNCHUS SP. GL 2001	0.102805669277
299567	species	ADHAERIBACTER AQUATICUS	0.102753288553
317559	species	TRANSVENA ANNULOSPINOSA	0.102382372617
151036	species	EUPLOTES MUSCICOLA	0.102233928087
238798	species	THALASSOPHYSA PELAGICA	0.102047876574
330153	species	PERKINSUS CHESAPEAKI	0.101922170579
411049	species	LEPTOPODIDAE SP. QX 2006	0.101861626735
29217	family	GIGARTINACEAE	0.1016925871217
2768	genus	CHONDRUS	0.1016925871217
1123239	no rank	SALSUGINIBACILLUS KOCURII DSM 18087	0.101620644502667
427077	genus	SALSUGINIBACILLUS	0.101620644502667
427078	species	SALSUGINIBACILLUS KOCURII	0.101620644502667
911678	species	PARARHADINORHYNCHUS SP. JYW 2010	0.1015690355
313288	species	BODONIDAE SP. DEV1	0.1015610227244
110120	species	HEPATOZOON CANIS	0.100820313432
306988	species	SPHAEROTHERIIDAE SP. JM 2004	0.100610576371
417444	species	CAPRIFOLIACEAE ENVIRONMENTAL SAMPLE	0.100562074005
472971	species	LEUCAUGE ARGYRA	0.100364603941
181983	species	CHROMOSERA CYANOPHYLLA	0.100349615401
77815	species	TRYPANOSOMATIDAE SP. 'STRAIN EVA'	0.1002208679568
860376	species	CAENORHABDITIS ANGARIA	0.0998249878954
1285	species	STAPHYLOCOCCUS INTERMEDIUS	0.0996332577766
860612	species	TUNICOTHRIX SP. QD 20080519 01	0.0994382205825
515666	species	MYXOBOLUS ALBURNI	0.0993480860071
137420	species	TRIMASTIX PYRIFORMIS ATCC50562	0.0993315110068
1332040	species	NEOUROSTYLOPSIS FLAVICANA	0.0992374187337
6239	species	CAENORHABDITIS ELEGANS	0.0981328233103
390963	species	PERICLIMENES BREVICARPALIS	0.0978284708203
1260114	genus	VERMAMOEBA	0.0977141826015833
180229	no rank	EUAMOEBIDA	0.0977141826015833
555369	no rank	TUBULINEA	0.0977141826015833
5778	species	VERMAMOEBA VERMIFORMIS	0.0977141826015833
5776	family	HARTMANNELLIDAE	0.0977141826015833
555370	no rank	TUBULINIDA	0.0977141826015833
182364	species	TRIACTINOMYXON SP. F	0.0973741701735
41871	species	ACIPENSER FULVESCENS	0.0973436635945
419520	species	PARERYTHROPS SPECTABILIS	0.0971587549837
108155	species	UNIDENTIFIED EUBACTERIUM CLONE BSV07	0.0965790868357
42068	species	PNEUMOCYSTIS JIROVECII	0.0954702837666
5341	species	AGARICUS BISPORUS	0.0954620812432
349474	species	HEPATOZOON SP.   CURUPIRA 2	0.0953981102946
110510	species	RHODOCHAETE PARVULA	0.0943656058216
983145	species	ALLANTION SP. CCAP 1906/1	0.0942704120856
478975	species	BINUCLEATA DAPHNIAE	0.0941289288479
55655	species	ENDOXOCRINUS PARRAE	0.0940493207651
419934	species	ALGORIPHAGUS JEJUENSIS	0.0937473777662
1618856	Unknown	Unknown	0.0929957971527
1817820	Unknown	Unknown	0.0929952927807
1189613	no rank	STAPHYLOCOCCUS MASSILIENSIS CCUG 55927	0.0924744099165
555791	species	STAPHYLOCOCCUS MASSILIENSIS	0.0924744099165
108081	species	CLOSTRIDIUM SP. FCB90 1	0.0922393336442
107400	species	METHYLOBACTERIUM FUJISAWAENSE	0.091765023579
8784	order	CASUARIIFORMES	0.0915573909661
184870	species	VARIBACULUM CAMBRIENSE	0.0912885465601
673549	species	COMAMONAS SP. A7 5	0.0912870106499
181991	species	GLIOPHORUS LAETUS	0.0912291728919
192923	species	MEMBRANIPORA GRANDICELLA	0.0909651860424
298418	species	EURYTE SP. NEW CALEDONIA RJH 2004	0.0906433732549
342426	species	LAMPROGLENA ORIENTALIS	0.0906433732549
342417	species	PARAERGASILUS BREVIDIGITUS	0.0905366717528
419507	species	HAPLOSTYLUS DISPAR	0.090357606575
195264	species	ORBINIA LATREILLII	0.0901970299923
682391	species	SPHAERODES SP. SMCD2220	0.0900673512484
351712	species	NEOBODO SALIENS	0.0889254963091
84280	species	FLORIDOSENTIS MUGILIS	0.088731238809
87096	species	TRYPANOSOMA BINNEYI	0.0886471413703
590481	species	UNCULTURED AMOEBOZOA	0.0884505623182
310571	species	EPINEPHELUS LANCEOLATUS	0.0884328466569
234932	species	SIGMOIDEA MARINA	0.0879962847619
173431	species	OCEANITIS CINCINNATULA	0.0879962847619
674959	species	PICOLA RENEI	0.0879161486537
285703	species	SPIROTRICHONYMPHELLA SP. MO 2004 1	0.0878951750273
884652	species	MYRIANIDA IRREGULARIS	0.087863367275
91061	class	BACILLI	0.0874812885974
61416	species	SPIRODACTYLON AUREUM	0.0870536264912
1555234	Unknown	Unknown	0.0869138344362
1412875	species	LACTOCOCCUS PHAGE PHIL47	0.0869072900058
449393	species	FRESHWATER METAGENOME	0.0867949823704
272146	species	CAFETERIA MINIMA	0.0863198343743
358189	species	RHYTIDOCYSTIS POLYGORDIAE	0.085894898949
265547	species	RHIZOSOLENIA ROBUSTA	0.0856967633672
38145	species	UNCULTURED GRAM POSITIVE BACTERIUM	0.0854978733806
146750	species	ACANTHAMOEBA SP. KA/E9	0.0850203779558
221240	species	SINORICKETTSIA CHLAMYS	0.0843821994688
710152	species	NEOGYMNOCRINUS RICHERI	0.0841805978305
1159488	no rank	STAPHYLOCOCCUS EQUORUM SUBSP. EQUORUM MU2	0.0840653684003333
29383	subspecies	STAPHYLOCOCCUS EQUORUM SUBSP. EQUORUM	0.0840653684003333
188044	species	OTOCELIS SANDARA	0.0837275816187
904314	no rank	STAPHYLOCOCCUS PETTENKOFERI VCU012	0.0831548842145
170573	species	STAPHYLOCOCCUS PETTENKOFERI	0.0831548842145
50586	species	LEPISMA SACCHARINA	0.08305232667
76771	species	TRICHOCOMA PARADOXA	0.0825789776684
44636	species	DINGLEYA VERRUCOSA	0.0817423216716
326319	genus	DOKDONIA	0.0817185818831
56112	genus	DEHALOBACTER	0.0814888524876
198281	species	EUPELOPS HIRTUS	0.0812540280995
2108	species	MYCOPLASMA SP.	0.0810155802396
229769	species	ACHIPTERIA COLEOPTRATA	0.0799851383462
582872	species	HYALONEMA SP. MD 2008	0.0799530857063
171	genus	LEPTOSPIRA	0.0796838528427
1817845	Unknown	Unknown	0.0787246770628
82857	species	CALICOTYLE AFFINIS	0.0787001074773
216319	species	TRIACTINOMYXON SP. SLH 2002	0.078643610039
335266	species	POLYSIPHONIA SP. SNI07	0.0785833104837
4990	species	BENSINGTONIA INGOLDII	0.0785157951547
166018	species	AMPHIPORUS OCHRACEUS	0.0785151007466
473159	species	PELODERA PSEUDOTERES	0.0783515809254
389310	species	MONSTRILLA CLAVATA	0.0777977359407
410657	no rank	ECOLOGICAL METAGENOMES	0.0775169327188
289637	species	SAPRIA HIMALAYANA	0.077275785033
883238	species	BATHYLAIMUS SP. NUS11	0.0771580592084
67620	species	GRAPHIUM PENICILLIOIDES	0.0769572322783
650190	species	PETRACTIS NODISPORA	0.0765457748619
147465	genus	EMEUS	0.0760399304285
147466	species	EMEUS CRASSUS	0.0760399304285
71600	species	GRAPHIS SCRIPTA	0.0760324090602
694136	species	RUMEN BACTERIUM ENRICHMENT CULTURE CLONE RDX5B6	0.0756033023396
406319	species	HIRSCHMANNIELLA SP. YUMA	0.0751349310901
55009	species	DEPRESSIGYRA GLOBULUS	0.0749543014301
46008	species	NACOBBUS ABERRANS	0.0749132551726
278125	species	AMPHIACON DENTICULATUS	0.0747841525526
432551	species	NEIDIUM AFFINE	0.074756415732
47187	species	CALOSCYPHA FULGENS	0.0744486722759
444379	species	BACILLUS SP. CRRI1	0.0744179463232
399066	species	POTTSIA SERENEI	0.0741922541518
246498	species	XYLARIA SP. F10	0.0733907361798
1003012	species	ACHNANTHIDIUM COARCTATUM	0.0732149321031
306902	no rank	CLAVISPORA LUSITANIAE ATCC 42720	0.0729021759731
238023	species	EUASTACUS EUNGELLA	0.0726160571604
238026	species	EUASTACUS SETOSUS	0.0724621061398
66546	species	ACARUS SIRO	0.0721649347066
1423	species	BACILLUS SUBTILIS	0.0720884853389
79880	species	BACILLUS CLAUSII	0.0714773125147
96651	species	TERATORHABDITIS SYNPAPILLATA	0.0714729095001
44439	genus	CHATTONELLA	0.0711849213965
90936	species	CHATTONELLA MARINA	0.0711849213965
2829	species	HETEROSIGMA AKASHIWO	0.0711849213965
2828	genus	HETEROSIGMA	0.0711849213965
404700	species	CERCOMONADIDA ENVIRONMENTAL SAMPLE	0.0711392575
1432327	species	CANDIDATUS MICROGENOMATUS AURICOLA	0.0702370916727583
1047003	no rank	CANDIDATUS MICROGENOMATUS AURICOLA SCGC AAA011 E14	0.0702370916727583
1432326	genus	CANDIDATUS MICROGENOMATUS	0.0702370916727583
170410	species	HALIMEDA CUNEATA	0.070215231529
261705	species	TETRAMITUS THERMACIDOPHILUS	0.0702034069316
54409	no rank	PELAGOMONADALES	0.069908869109
35675	class	PELAGOPHYCEAE	0.069908869109
223856	species	LIPOLEXIS SCUTELLARIS	0.0676710770949
339804	species	TRICHOBIUS CAECUS	0.0676286195378
29488	species	PHOTORHABDUS LUMINESCENS	0.0670980998937
29382	species	STAPHYLOCOCCUS COHNII	0.0670962551375
96643	species	MESORHABDITIS ANISOMORPHA	0.0667543998959
195507	species	LIMNOGNATHIA MAERSKI	0.0665608331663
244459	species	ANODONTIA BULLULA	0.0660513200925
393087	species	GRACILIBACILLUS LACISALSI	0.0658806355186667
74385	genus	GRACILIBACILLUS	0.0658806355186667
1121929	no rank	GRACILIBACILLUS LACISALSI DSM 19029	0.0658806355186667
133705	species	ASTASIA CURVATA	0.0657031791655
27895	species	DENDROCOELUM LACTEUM	0.0656725327591
135516	species	NUCLEARIA LIKE FILOSE AMOEBA N POR	0.0652598145025
82855	species	DICTYOCOTYLE COELIACA	0.0651860805644
945053	species	LEPTOPHARYNX SP. TS 2011	0.0651294030219
323449	genus	PONTIBACTER	0.0649528998559
33178	species	ASPERGILLUS TERREUS	0.0649458878881
366608	species	STYLODICTYA SP. 8037	0.0649204786139
92976	species	LEPTOLEGNIA CAUDATA	0.0648145321514
34520	species	PLUMATELLA REPENS	0.0646024673988
33637	genus	LAMINARIA	0.0644408961635
80365	species	LAMINARIA DIGITATA	0.0644408961635
78503	species	TRIOXYS CIRSII	0.0640768947259
1137986	subphylum	MORTIERELLOMYCOTINA	0.063679524003
214503	order	MORTIERELLALES	0.063679524003
4854	family	MORTIERELLACEAE	0.063679524003
685557	no rank	MORTIERELLA ALPINA ATCC 32222	0.063679524003
4855	genus	MORTIERELLA	0.063679524003
64518	species	MORTIERELLA ALPINA	0.063679524003
103715	species	HIPPOCAMPUS KUDA	0.0632701541527333
129917	subfamily	HIPPOCAMPINAE	0.0632701541527333
72046	genus	HIPPOCAMPUS	0.0632701541527333
9850	family	CERVIDAE	0.0632191376632943
91561	no rank	CETARTIODACTYLA	0.0632191376632943
9881	subfamily	ODOCOILEINAE	0.0632191376632943
35500	infraorder	PECORA	0.0632191376632943
9874	species	ODOCOILEUS VIRGINIANUS	0.0632191376632943
9845	suborder	RUMINANTIA	0.0632191376632943
9871	genus	ODOCOILEUS	0.0632191376632943
239744	species	UNCULTURED BDELLOVIBRIO SP.	0.0631353987166
151788	species	ACRIDOCARPUS NATALITIUS	0.0625477095282
104924	species	MONOTOPLANA CF. DIORCHIS	0.0622654707029
38246	species	HAPLOSPORIDIUM COSTALE	0.0621587860045
183191	varietas	DISTIGMA PROTEUS VAR. LONGICAUDA	0.0619881290712
4562	genus	TRIPSACUM	0.0618700262985
4563	species	TRIPSACUM DACTYLOIDES	0.0618700262985
512416	species	MESORHABDITIS MIOTKI	0.0615503783543
466715	species	ISOCAPNIA HYALITA	0.0614397354471
82869	species	LEPTOCOTYLE MINOR	0.0614328517255
926335	species	NEPHROSELMIS SP. RYU A0035	0.0604677154892
873544	species	NEPHROMYCES SP. MO 5H MBS2010	0.0602429082753
31264	species	DENDROCOELOPSIS LACTEA	0.05958476839
432701	species	CORYLOPHIDAE SP. UPOL 002196	0.0595403617759
392410	species	XANTHOMONADACEAE BACTERIUM TDMA 47	0.0591581445281
85707	species	ANCYROMONAS SIGMOIDES	0.0589250486569
1204533	species	BACILLUS PHAGE PHIAGATE	0.058189778429
102294	no rank	UNCLASSIFIED CAUDOVIRALES	0.058189778429
